SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
688111383,00239M00:01:38.231,0239 00:24:09,0.06,,,,26.55,,,,,,,,1,0,1
688111384,00239M00:01:39.204,0239 00:24:10,0.29,,,,26.55,,,,,,,,1,0,1
688111385,00239M00:01:40.177,0239 00:24:11,0.19,,,,221.21,,,,,,,,1,0,1
688111386,00239M00:01:41.150,0239 00:24:12,1.50,,,,221.21,,,,,,,,1,0,1
688111387,00239M00:01:42.124,0239 00:24:13,2.61,,,,221.21,,,,,,,,1,0,1
688111388,00239M00:01:43.097,0239 00:24:14,2.54,,,,221.21,,,,,,,,1,0,1
688111389,00239M00:01:44.070,0239 00:24:15,2.71,,,,221.21,,,,,,,,1,0,1
688111390,00239M00:01:45.043,0239 00:24:16,2.34,,,,221.21,,,,,,,,1,0,1
688111391,00239M00:01:46.017,0239 00:24:17,1.48,,,,221.21,,,,,,,,1,0,1
688111392,00239M00:01:46.990,0239 00:24:18,0.31,,,,221.21,,,,,,,,1,0,1
688111393,00239M00:01:47.963,0239 00:24:19,0.93,,,,221.21,,,,,,,,1,0,1
688111394,00239M00:01:48.936,0239 00:24:20,0.25,,,,221.21,,,,,,,,1,0,1
688111395,00239M00:01:49.910,0239 00:24:21,1.60,,,,221.21,,,,,,,,1,0,1
688111396,00239M00:01:50.883,0239 00:24:22,0.31,,,,221.21,,,,,,,,1,0,1
688111397,00239M00:01:51.856,0239 00:24:23,0.17,,,,221.21,,,,,,,,1,0,1
688111398,00239M00:01:52.829,0239 00:24:24,1.62,,,,221.21,,,,,,,,1,0,1
688111399,00239M00:01:53.803,0239 00:24:25,1.74,,,,221.21,,,,,,,,1,0,1
688111400,00239M00:01:54.776,0239 00:24:26,0.50,,,,11.85,,,,,,,,1,0,1
688111401,00239M00:01:55.749,0239 00:24:27,0.27,,,,26.55,,,,,,,,1,0,1
688111402,00239M00:01:56.722,0239 00:24:28,0.21,,,,11.85,,,,,,,,1,0,1
688111403,00239M00:01:57.696,0239 00:24:29,0.62,,,,221.21,,,,,,,,1,0,1
688111404,00239M00:01:58.669,0239 00:24:30,0.08,,,,221.21,,,,,,,,1,0,1
688111405,00239M00:01:59.642,0239 00:24:31,0.23,,,,11.85,,,,,,,,1,0,1
688111406,00239M00:02:00.616,0239 00:24:32,1.49,,,,221.21,,,,,,,,1,0,1
688111407,00239M00:02:01.589,0239 00:24:33,0.37,,,,221.21,,,,,,,,1,0,1
688111408,00239M00:02:02.562,0239 00:24:34,1.49,,,,221.21,,,,,,,,1,0,1
688111409,00239M00:02:03.535,0239 00:24:35,0.33,,,,11.85,,,,,,,,1,0,1
688111410,00239M00:02:04.509,0239 00:24:36,0.99,,,,221.21,,,,,,,,1,0,1
688111411,00239M00:02:05.482,0239 00:24:37,2.36,,,,221.21,,,,,,,,1,0,1
688111412,00239M00:02:06.455,0239 00:24:38,0.79,,,,221.21,,,,,,,,1,0,1
688111413,00239M00:02:07.428,0239 00:24:39,1.63,,,,221.21,,,,,,,,1,0,1
688111414,00239M00:02:08.402,0239 00:24:40,2.45,,,,221.21,,,,,,,,1,0,1
688111415,00239M00:02:09.375,0239 00:24:41,2.75,,,,221.21,,,,,,,,1,0,1
688111416,00239M00:02:10.348,0239 00:24:42,3.38,,,,221.21,,,,,,,,1,0,1
688111417,00239M00:02:11.321,0239 00:24:43,2.37,,,,221.21,,,,,,,,1,0,1
688111418,00239M00:02:12.295,0239 00:24:44,1.31,,,,221.21,,,,,,,,1,0,1
688111419,00239M00:02:13.268,0239 00:24:45,1.00,,,,221.21,,,,,,,,1,0,1
688111420,00239M00:02:14.241,0239 00:24:46,1.06,,,,221.21,,,,,,,,1,0,1
688111421,00239M00:02:15.214,0239 00:24:46,1.81,,,,221.21,,,,,,,,1,0,1
688111422,00239M00:02:16.188,0239 00:24:47,0.00,,,,16.76,,,,,,,,1,0,1
688111423,00239M00:02:17.161,0239 00:24:48,0.33,,,,41.21,,,,,,,,1,0,1
688111424,00239M00:02:18.134,0239 00:24:49,0.41,,,,85.73,,,,,,,,1,0,1
688111425,00239M00:02:19.107,0239 00:24:50,0.48,,,,41.21,,,,,,,,1,0,1
688111426,00239M00:02:20.081,0239 00:24:51,0.12,,,,221.21,,,,,,,,1,0,1
688111427,00239M00:02:21.054,0239 00:24:52,0.50,,,,221.21,,,,,,,,1,0,1
688111428,00239M00:02:22.027,0239 00:24:53,0.31,,,,221.21,,,,,,,,1,0,1
